tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
tt2548396,movie,The Cloverfield Paradox,The Cloverfield Paradox,0,2018,102,"Horror,Sci-Fi,Thriller",5.5,115599
tt2554274,movie,Crimson Peak,Crimson Peak,0,2015,119,"Drama,Horror,Mystery",6.5,161843
tt2555736,movie,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,0,2015,122,"Comedy,Drama,Romance",6.5,36614
tt2555958,movie,Arrambam,Arrambam,0,2013,157,"Action,Drama,Mystery",7.0,10621
tt2556308,movie,Holiday,Holiday,0,2014,160,"Action,Thriller",7.2,30842
tt2557478,movie,Pacific Rim: Uprising,Pacific Rim: Uprising,0,2018,111,"Action,Adventure,Sci-Fi",5.6,131165
tt2557490,movie,A Million Ways to Die in the West,A Million Ways to Die in the West,0,2014,116,"Comedy,Western",6.1,203461
tt2560078,movie,Boston Strangler,Boston Strangler,0,2023,112,"Crime,Drama,History",6.5,36570
tt2561546,movie,The Town That Dreaded Sundown,The Town That Dreaded Sundown,0,2014,86,"Horror,Mystery,Thriller",5.6,17761
tt2561572,movie,Get Hard,Get Hard,0,2015,100,"Comedy,Crime,Drama",6.0,149673
tt2562232,movie,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),0,2014,119,"Comedy,Drama",7.7,677106
tt2567026,movie,Alice Through the Looking Glass,Alice Through the Looking Glass,0,2016,113,"Adventure,Family,Fantasy",6.2,126657
tt2567712,movie,Starred Up,Starred Up,0,2013,106,"Crime,Drama,Thriller",7.3,49549
tt2568862,movie,Going in Style,Going in Style,0,2017,96,"Comedy,Crime",6.6,94019
tt2570858,movie,The Duke of Burgundy,The Duke of Burgundy,0,2014,104,"Drama,Romance",6.5,14672
tt2571140,movie,Boss,Boss,0,2013,143,"Action,Drama",5.1,12321
tt2574698,movie,Gunday,Gunday,0,2014,152,"Action,Drama,Musical",2.7,60597
tt2576852,movie,The Tale of The Princess Kaguya,Kaguya-hime no monogatari,0,2013,137,"Animation,Drama,Family",8.0,56843
tt2577172,movie,Girl House,Girlhouse,0,2014,101,"Horror,Thriller",5.5,10097
tt2580382,movie,The Survivalist,The Survivalist,0,2015,104,"Drama,Sci-Fi,Thriller",6.4,19274
tt2581244,movie,Life After Beth,Life After Beth,0,2014,89,"Comedy,Fantasy,Horror",5.7,24685
tt2582496,movie,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,0,2015,105,"Comedy,Drama",7.7,140914
tt2582498,movie,Sweet Virginia,Sweet Virginia,0,2017,93,"Drama,Thriller",6.2,11922
tt2582500,movie,Shut In,Shut In,0,2016,91,"Drama,Horror,Mystery",4.8,15233
tt2582502,movie,Fathers & Daughters,Fathers & Daughters,0,2015,116,Drama,7.0,29340
tt2582576,movie,Sand Castle,Sand Castle,0,2017,113,"Action,Drama,War",6.3,28542
tt2582782,movie,Hell or High Water,Hell or High Water,0,2016,102,"Crime,Drama,Thriller",7.6,260607
tt2582784,movie,Flower,Flower,0,2017,90,"Comedy,Drama",6.0,10774
tt2582802,movie,Whiplash,Whiplash,0,2014,106,"Drama,Music",8.5,1042440
tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,126,"Drama,Romance",7.7,410626
tt2584384,movie,Jojo Rabbit,Jojo Rabbit,0,2019,108,"Comedy,Drama,War",7.9,457686
tt2591814,movie,The Garden of Words,Koto no ha no niwa,0,2013,46,"Animation,Drama,Romance",7.4,55314
tt2592614,movie,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,0,2016,107,"Action,Horror,Sci-Fi",5.5,103501
tt2597892,movie,Viral,Viral,0,2016,85,"Drama,Horror,Sci-Fi",5.5,10366
tt2599716,movie,Police Story: Lockdown,Jing cha gu shi 2013,0,2013,110,"Action,Crime,Drama",5.9,10915
tt26047818,movie,Anyone But You,Anyone But You,0,2023,103,"Comedy,Romance",6.1,132826
tt2608224,movie,The Butterfly's Dream,Kelebegin Rüyasi,0,2013,138,"Biography,Drama,History",7.6,25085
tt26084002,movie,Self Reliance,Self Reliance,0,2023,85,"Comedy,Thriller",6.0,16169
tt2608732,movie,TPB AFK: The Pirate Bay Away from Keyboard,TPB AFK: The Pirate Bay Away from Keyboard,0,2013,85,Documentary,7.4,14034
tt2610768,movie,Celal and Ceren,Celal ile Ceren,0,2013,114,"Comedy,Romance",3.2,44135
tt2614684,movie,'71,'71,0,2014,99,"Action,Crime,Drama",7.2,62302
tt26160190,movie,Unlocked,Seumateuponeul tteoreotteuryeosseul ppuninde,0,2023,117,"Crime,Drama,Mystery",6.4,11416
tt2617676,movie,Thalaivaa,Thalaivaa,0,2013,\N,"Action,Crime,Drama",6.3,12136
tt2617828,movie,Free Fall,Freier Fall,0,2013,97,"Drama,Romance",7.5,23237
tt2620590,movie,Leatherface,Leatherface,0,2017,90,"Crime,Horror,Thriller",5.0,29175
tt2621000,movie,Jolly LLB,Jolly LLB,0,2013,135,"Comedy,Crime,Drama",7.5,21974
tt26233598,movie,Raayan,Raayan,0,2024,145,"Action,Drama",6.5,10246
tt2625030,movie,New World,Sinsegye,0,2013,135,"Action,Crime,Drama",7.5,27240
tt2625810,movie,Into the Forest,Into the Forest,0,2015,101,"Drama,Sci-Fi,Thriller",5.8,22368
tt2626350,movie,Step Up All In,Step Up All In,0,2014,112,"Drama,Music,Romance",5.9,36554
tt2631186,movie,Baahubali: The Beginning,Bãhubali: The Beginning,0,2015,159,"Action,Drama",8.0,142514
tt26350277,movie,Ballerina,Ballerina,0,2023,92,"Action,Thriller",6.3,14616
tt2637276,movie,Ted 2,Ted 2,0,2015,115,Comedy,6.3,242275
tt2637294,movie,Hot Tub Time Machine 2,Hot Tub Time Machine 2,0,2015,93,"Comedy,Mystery,Sci-Fi",5.0,42548
tt2638144,movie,Ben-Hur,Ben-Hur,0,2016,123,"Action,Adventure,Drama",5.7,47773
tt2639254,movie,A Little Chaos,A Little Chaos,0,2014,117,"Drama,Romance",6.5,25998
tt2639336,movie,Greta,Greta,0,2018,98,"Drama,Mystery,Thriller",6.1,40004
tt2639344,movie,Love Is Strange,Love Is Strange,0,2014,94,"Drama,Romance",6.7,13472
tt26445483,movie,Fukrey 3,Fukrey 3,0,2023,147,"Comedy,Crime,Drama",5.5,24503
tt26446278,movie,The Count of Monte-Cristo,Le Comte de Monte-Cristo,0,2024,178,"Action,Adventure,Drama",7.6,22322
tt26458038,movie,Manjummel Boys,Manjummel Boys,0,2024,135,"Adventure,Drama,Thriller",8.2,24896
tt26470109,movie,Oddity,Oddity,0,2024,98,"Horror,Thriller",6.7,33206
tt2649554,movie,Midnight Special,Midnight Special,0,2016,112,"Drama,Mystery,Sci-Fi",6.6,85112
tt2650978,movie,The Dark Valley,Das finstere Tal,0,2014,115,"Action,Drama,Western",7.1,14611
tt2652092,movie,The Good Lie,The Good Lie,0,2014,110,"Biography,Drama",7.4,31716
tt2652118,movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Wo hu cang long: Qing ming bao jian,0,2016,96,"Action,Adventure,Drama",6.1,21219
tt26537229,movie,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,Kimetsu no Yaiba: Katanakaji no Sato-hen,0,2023,110,"Action,Adventure,Animation",7.6,13431
tt26547864,movie,The Conference,Konferensen,0,2023,100,"Comedy,Horror,Mystery",5.7,13956
tt26548265,movie,Maharaja,Maharaja,0,2024,141,"Action,Crime,Drama",8.4,59521
tt2659414,movie,Miracle in Cell No. 7,7-beon-bang-ui seon-mul,0,2013,127,"Comedy,Drama",8.1,24760
tt26596953,movie,Forgotten Love,Znachor,0,2023,140,"Drama,Romance",7.5,11895
tt2660888,movie,Star Trek Beyond,Star Trek Beyond,0,2016,122,"Action,Adventure,Sci-Fi",7.0,262708
tt26612950,movie,The Teachers' Lounge,Das Lehrerzimmer,0,2023,98,Drama,7.4,24261
tt26625693,movie,The Order,The Order,0,2024,116,"Crime,Drama,Thriller",6.8,10350
tt26658104,movie,Imaginary,Imaginary,0,2024,104,"Horror,Mystery,Thriller",4.7,16151
tt26658272,movie,Amar Singh Chamkila,Amar Singh Chamkila,0,2024,145,"Biography,Drama,Music",7.8,15754
tt26659814,movie,Auron Mein Kahan Dum Tha,Auron Mein Kahan Dum Tha,0,2024,150,"Action,Crime,Drama",6.6,40316
tt26660021,movie,Aavesham,Aavesham,0,2024,155,"Action,Comedy",7.8,24727
tt2667380,movie,Kill Command,Kill Command,0,2016,99,"Action,Horror,Sci-Fi",5.7,15333
tt26675491,movie,Bro,Bro,0,2023,134,"Comedy,Drama,Family",6.1,10686
tt2668134,movie,Harlock: Space Pirate,Kyaputen Hârokku,0,2013,115,"Action,Adventure,Animation",6.4,13041
tt2669336,movie,Time Lapse,Time Lapse,0,2014,104,"Mystery,Sci-Fi,Thriller",6.5,50655
tt2671706,movie,Fences,Fences,0,2016,139,Drama,7.2,120583
tt26733317,movie,Jigra,Jigra,0,2024,153,"Action,Drama,Thriller",6.1,22016
tt26736843,movie,The Watchers,The Watchers,0,2024,102,"Fantasy,Horror,Mystery",5.7,48644
tt2674358,movie,The Hunter's Prayer,The Hunter's Prayer,0,2017,91,"Action,Thriller",5.6,10612
tt2674426,movie,Me Before You,Me Before You,0,2016,110,"Drama,Romance",7.4,302464
tt26744289,movie,Infested,Vermines,0,2023,106,Horror,6.2,11175
tt2674454,movie,Churchill,Churchill,0,2017,105,"Biography,Drama,History",6.0,16008
tt26745657,movie,Madgaon Express,Madgaon Express,0,2024,143,"Comedy,Drama",7.0,39798
tt26753003,movie,Trap,Trap,0,2024,105,"Crime,Horror,Mystery",5.9,117553
tt26758372,movie,Meiyazhagan,Meiyazhagan,0,2024,177,"Drama,Family",8.4,11688
tt2675914,movie,In Order of Disappearance,Kraftidioten,0,2014,116,"Action,Crime,Drama",7.1,29736
tt2677722,movie,City of Lies,City of Lies,0,2018,112,"Biography,Crime,Drama",6.5,20951
tt2678948,movie,Jilla,Jilla,0,2014,185,"Action,Crime,Drama",6.2,14387
tt2679042,movie,Hitman: Agent 47,Hitman: Agent 47,0,2015,96,"Action,Adventure,Crime",5.7,98131
tt2679552,movie,I.T.,I.T.,0,2016,95,"Crime,Drama,Mystery",5.5,17185
tt2690138,movie,The D Train,The D Train,0,2015,101,"Comedy,Drama",5.1,11688
tt2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,0,2014,98,"Adventure,Comedy,Family",6.2,140093
tt26926267,movie,Mother of the Bride,Mother of the Bride,0,2024,88,"Comedy,Drama,Romance",4.8,15846
tt2692904,movie,Locke,Locke,0,2013,85,Drama,7.1,162907
tt26932223,movie,Bhool Bhulaiyaa 3,Bhool Bhulaiyaa 3,0,2024,158,"Comedy,Horror",4.8,74810
tt2693664,movie,Young Ones,Young Ones,0,2014,100,"Action,Drama,Romance",5.8,10589
tt26936666,movie,Vettaiyan,Vettaiyan,0,2024,163,"Action,Crime,Drama",7.1,38281
tt26940324,movie,Jackpot!,Jackpot!,0,2024,106,"Action,Comedy",5.8,28364
tt27012110,movie,Gaslight,Gaslight,0,2023,111,"Crime,Horror,Mystery",5.8,25500
tt2702724,movie,The Boss,The Boss,0,2016,99,Comedy,5.4,49507
tt27028399,movie,Murder Mubarak,Murder Mubarak,0,2024,140,"Comedy,Mystery,Romance",5.8,50855
tt2702920,movie,The Secret Garden,The Secret Garden,0,2020,99,"Drama,Family,Fantasy",5.6,10424
tt2704998,movie,Game Night,Game Night,0,2018,100,"Action,Adventure,Comedy",6.9,262079
tt27051027,movie,Love Li,Love li,0,2024,168,"Drama,Romance",6.9,12973
tt27056012,movie,Khel Khel Mein,Khel Khel Mein,0,2024,135,"Comedy,Drama",6.5,26169
tt2707858,movie,Yves Saint Laurent,Yves Saint Laurent,0,2014,106,"Biography,Drama",6.2,13285
tt2709692,movie,The Grinch,The Grinch,0,2018,85,"Animation,Comedy,Family",6.4,101447
tt2709768,movie,The Secret Life of Pets,The Secret Life of Pets,0,2016,86,"Adventure,Animation,Comedy",6.5,223625
tt27118357,movie,Amaran,Amaran,0,2024,167,"Action,Biography,Drama",8.2,15264
tt27131358,movie,We Live in Time,We Live in Time,0,2024,108,"Drama,Romance",7.0,25740
tt2713180,movie,Fury,Fury,0,2014,134,"Action,Drama,War",7.6,567367
tt27145269,movie,Mr. Monk's Last Case: A Monk Movie,Mr. Monk's Last Case: A Monk Movie,0,2023,97,"Comedy,Crime,Mystery",6.7,10355
tt2714900,movie,Finding Vivian Maier,Finding Vivian Maier,0,2013,83,"Biography,Documentary,Mystery",7.7,15338
tt27155038,movie,Ruby Gillman: Teenage Kraken,"Ruby Gillman, Teenage Kraken",0,2023,91,"Action,Adventure,Animation",5.7,12184
tt2716382,movie,Sea Fever,Sea Fever,0,2019,95,"Drama,Horror,Mystery",5.7,14914
tt2717822,movie,Blackhat,Blackhat,0,2015,133,"Action,Crime,Thriller",5.5,65466
tt2717860,movie,The Riot Club,The Riot Club,0,2014,107,"Drama,Thriller",6.0,24447
tt2718440,movie,Moonwalkers,Moonwalkers,0,2015,96,"Action,Comedy",6.1,10079
tt2718492,movie,Ida,Ida,0,2013,82,Drama,7.4,61531
tt27196021,movie,Small Things Like These,Small Things Like These,0,2024,98,"Drama,History",6.9,12171
tt27197387,movie,AKA,AKA,0,2023,122,"Action,Crime,Thriller",6.6,13974
tt2719848,movie,Everest,Everest,0,2015,121,"Adventure,Biography,Drama",7.1,237230
tt2720680,movie,The Salvation,The Salvation,0,2014,92,"Action,Drama,Thriller",6.7,44146
tt2725962,movie,What We Did on Our Holiday,What We Did on Our Holiday,0,2014,95,"Comedy,Drama",6.9,25286
tt2726560,movie,The Longest Ride,The Longest Ride,0,2015,123,"Comedy,Drama,Romance",7.0,90799
tt27367464,movie,Kneecap,Kneecap,0,2024,105,"Comedy,Drama",7.6,11159
tt2737050,movie,"Two Days, One Night","Deux jours, une nuit",0,2014,95,Drama,7.3,51118
tt2737304,movie,Bird Box,Bird Box,0,2018,124,"Horror,Mystery,Sci-Fi",6.6,400014
tt27403986,movie,Juror #2,Juror #2,0,2024,114,"Crime,Drama,Mystery",7.0,52491
tt27419292,movie,Killer Heat,Killer Heat,0,2024,97,"Crime,Drama,Mystery",5.6,11769
tt27431598,movie,Bramayugam,Bramayugam,0,2024,139,"Drama,Horror,Thriller",7.8,12810
tt27459160,movie,Teri Baaton Mein Aisa Uljha Jiya,Teri Baaton Mein Aisa Uljha Jiya,0,2024,141,"Comedy,Drama,Romance",6.2,53309
tt27470893,movie,Chandu Champion,Chandu Champion,0,2024,142,"Action,Biography,Drama",7.8,33064
tt27487934,movie,The Greatest of All Time,The Greatest of All Time,0,2024,183,"Action,Thriller",5.8,21008
tt27489557,movie,Abigail,Abigail,0,2024,109,"Horror,Thriller",6.6,85304
tt2749296,movie,The Beautiful Risk,The Beautiful Risk,0,2013,91,"Drama,Romance",5.7,10726
tt27501039,movie,Bloody Daddy,Bloody Daddy,0,2023,121,"Action,Crime,Drama",6.6,22853
tt27503384,movie,Perfect Days,Perfect Days,0,2023,124,Drama,7.9,70663
tt27510174,movie,Stree 2: Sarkate Ka Aatank,Stree 2: Sarkate Ka Aatank,0,2024,147,"Comedy,Horror",7.0,38792
tt2752200,movie,Young & Beautiful,Jeune et jolie,0,2013,95,"Drama,Romance",6.7,39080
tt2752688,movie,Rosewater,Rosewater,0,2014,103,"Biography,Drama",6.6,11029
tt2752758,movie,Devil's Due,Devil's Due,0,2014,89,"Horror,Mystery",4.2,18069
tt2752772,movie,Sinister 2,Sinister 2,0,2015,97,"Horror,Mystery,Thriller",5.3,62978
tt27534307,movie,Speak No Evil,Speak No Evil,0,2024,110,"Drama,Horror,Thriller",6.8,75702
tt27540542,movie,Lucky Baskhar,Lucky Baskhar,0,2024,170,"Crime,Drama,Thriller",8.0,22805
tt27542289,movie,Por Thozhil,Por Thozhil,0,2023,147,"Action,Crime,Thriller",8.0,11140
tt27542448,movie,Take Care of Maya,Take Care of Maya,0,2023,103,Documentary,7.8,10756
tt2756032,movie,The One I Love,The One I Love,0,2014,91,"Comedy,Drama,Fantasy",7.0,44670
tt2758880,movie,Winter Sleep,Kis Uykusu,0,2014,196,Drama,8.0,56867
tt27599851,movie,Apocalypse Z: The Beginning of the End,Apocalipsis Z: El principio del fin,0,2024,117,"Action,Horror,Sci-Fi",6.1,16732
tt2762334,movie,Main Tera Hero,Main Tera Hero,0,2014,128,"Action,Comedy,Romance",5.1,10269
tt2762506,movie,Bacurau,Bacurau,0,2019,131,"Action,Adventure,Drama",7.3,31704
tt2763304,movie,T2 Trainspotting,T2 Trainspotting,0,2017,117,"Comedy,Crime,Drama",7.1,135755
tt2764784,movie,Phoenix,Phoenix,0,2014,98,"Drama,History,Music",7.3,21121
tt27657135,movie,Saturday Night,Saturday Night,0,2024,109,"Biography,Comedy,Drama",7.0,15039
tt2771200,movie,Beauty and the Beast,Beauty and the Beast,0,2017,129,"Adventure,Family,Fantasy",7.1,342407
tt2771372,movie,Veronica Mars,Veronica Mars,0,2014,107,"Crime,Drama,Mystery",6.7,55336
tt27719898,movie,Kaiva,Kaiva,0,2023,138,"Action,Drama,Romance",8.5,68941
tt27729779,movie,The Platform 2,El hoyo 2,0,2024,99,"Horror,Sci-Fi,Thriller",5.0,35264
tt27744786,movie,Shaitaan,Shaitaan,0,2024,132,"Drama,Horror,Thriller",6.5,52992
tt27757805,movie,Baby John,Baby John,0,2024,159,"Action,Drama,Thriller",6.8,13774
tt2776878,movie,Thank You for Your Service,Thank You for Your Service,0,2017,109,"Biography,Drama,War",6.6,16039
tt27802490,movie,Exhuma,Pamyo,0,2024,134,"Drama,Horror,Mystery",6.9,19800
tt2781832,movie,Final Prayer,The Borderlands,0,2013,89,"Horror,Sci-Fi,Thriller",5.8,11078
tt2784512,movie,Zombeavers,Zombeavers,0,2014,77,"Comedy,Horror",4.8,21179
tt2784678,movie,Top Five,Top Five,0,2014,102,"Comedy,Romance",6.4,27991
tt2784936,movie,Backtrack,Backtrack,0,2015,90,"Drama,Fantasy,Horror",5.9,14042
tt2785032,movie,The Little Death,The Little Death,0,2014,96,"Comedy,Drama,Romance",7.0,28064
tt2788710,movie,The Interview,The Interview,0,2014,112,"Action,Adventure,Comedy",6.5,363321
tt2788716,movie,Welcome to Me,Welcome to Me,0,2014,87,"Comedy,Drama",5.9,19877
tt2788732,movie,Pete's Dragon,Pete's Dragon,0,2016,102,"Action,Adventure,Comedy",6.7,62532
tt27911000,movie,Terrifier 3,Terrifier 3,0,2024,125,Horror,6.4,41330
tt27930683,movie,Agni,Agni,0,2024,122,"Action,Drama",7.5,14139
tt2793490,movie,Starry Eyes,Starry Eyes,0,2014,98,"Horror,Mystery",6.0,23058
tt27940442,movie,Blackout,Blackout,0,2024,122,"Comedy,Thriller",6.2,10319
tt27989067,movie,Lust Stories 2,Lust Stories 2,0,2023,132,"Drama,Romance",5.8,51633
tt2798920,movie,Annihilation,Annihilation,0,2018,115,"Adventure,Drama,Horror",6.8,373100
tt2799166,movie,The Pyramid,The Pyramid,0,2014,89,"Horror,Mystery,Thriller",4.6,27861
tt27995594,movie,Munjya,Munjya,0,2024,123,"Comedy,Horror",6.3,24046
tt2800240,movie,Serial Bad Weddings,Qu'est-ce qu'on a fait au bon Dieu?,0,2014,97,Comedy,7.0,46387
tt28015403,movie,Heretic,Heretic,0,2024,111,"Horror,Thriller",7.0,67024
tt2802136,movie,Home Sweet Hell,Home Sweet Hell,0,2015,98,"Comedy,Crime,Thriller",5.5,17151
tt2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,0,2014,129,"Action,Adventure,Comedy",7.7,740163
tt2802154,movie,Leviathan,Leviafan,0,2014,140,"Crime,Drama",7.6,57950
tt28066777,movie,Orion and the Dark,Orion and the Dark,0,2024,93,"Adventure,Animation,Comedy",6.3,16194
tt2806788,movie,Fukrey,Fukrey,0,2013,139,"Comedy,Drama,Romance",6.9,13722
tt28075881,movie,Do Patti,Do Patti,0,2024,126,"Crime,Drama,Mystery",6.5,67394
tt28182736,movie,Puppy Love,Puppy Love,0,2023,106,Comedy,6.3,11223
tt28184712,movie,Parking,Parking,0,2023,127,"Drama,Thriller",7.8,11835
tt2820852,movie,Furious 7,Fast & Furious 7,0,2015,137,"Action,Thriller",7.1,422514
tt28218009,movie,Surongo,Surongo,0,2023,150,"Crime,Drama,Mystery",6.8,29010
tt28228231,movie,Priyotoma,Priyotoma,0,2023,155,"Action,Drama,Romance",5.6,22109
tt2823054,movie,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,0,2016,98,"Comedy,Romance",6.0,97067
tt28254460,movie,Sly,Sly,0,2023,95,"Biography,Documentary",7.0,12077
tt28259207,movie,Kill,Kill,0,2023,105,"Action,Crime,Drama",7.5,35279
tt28288786,movie,Premalu,Premalu,0,2024,156,"Comedy,Romance",7.8,17145
tt2828996,movie,A Haunted House 2,A Haunted House 2,0,2014,86,"Comedy,Fantasy,Horror",4.7,24139
tt2832470,movie,Dead Snow 2: Red vs. Dead,Død snø 2,0,2014,100,"Action,Comedy,Horror",6.8,27395
tt28362963,movie,Checkmate,Checkmate,0,2023,112,"Action,Comedy",7.6,24624
tt2837574,movie,The Old Man & the Gun,The Old Man & the Gun,0,2018,93,"Biography,Comedy,Crime",6.7,50484
tt2844798,movie,White God,Fehér isten,0,2014,121,"Adventure,Drama,Thriller",6.8,17327
tt2848292,movie,Pitch Perfect 2,Pitch Perfect 2,0,2015,115,"Comedy,Music",6.4,173468
tt28491891,movie,His Three Daughters,His Three Daughters,0,2023,101,Drama,7.2,14590
tt2850386,movie,The Croods: A New Age,The Croods: A New Age,0,2020,95,"Adventure,Animation,Comedy",6.9,55855
tt2852400,movie,A Touch of Sin,Tian zhu ding,0,2013,130,"Crime,Drama",7.1,13238
tt2852406,movie,Omar,Omar,0,2013,98,"Crime,Drama,Romance",7.5,15831
tt2852458,movie,Stranger by the Lake,L'inconnu du lac,0,2013,100,"Drama,Romance,Thriller",6.9,16521
tt2854926,movie,Tag,Tag,0,2018,100,"Action,Comedy",6.5,152067
tt28554013,movie,Naga,Naga,0,2023,111,"Drama,Thriller",5.6,17148
tt2855648,movie,Madras Cafe,Madras Cafe,0,2013,130,"Action,Drama,Thriller",7.6,25700
tt28607951,movie,Anora,Anora,0,2024,139,"Comedy,Drama,Romance",7.9,51568
tt28631109,movie,Dharmaveer 2,Dharmaveer 2,0,2024,130,"Biography,Documentary,Drama",5.8,10459
tt2865120,movie,Ratchet & Clank,Ratchet & Clank,0,2016,94,"Action,Adventure,Animation",5.5,12027
tt2866360,movie,Coherence,Coherence,0,2013,89,"Horror,Mystery,Sci-Fi",7.2,154888
tt2869728,movie,Ride Along 2,Ride Along 2,0,2016,102,"Action,Comedy,Crime",5.9,64573
tt2870612,movie,"As Above, So Below","As Above, So Below",0,2014,93,"Horror,Mystery,Thriller",6.3,119595
tt2870648,movie,Amy,Amy,0,2015,128,"Biography,Documentary,Music",7.8,56546
tt2870708,movie,Wish I Was Here,Wish I Was Here,0,2014,106,"Comedy,Drama",6.6,39314
tt2870756,movie,Magic in the Moonlight,Magic in the Moonlight,0,2014,97,"Comedy,Drama,Romance",6.5,71806
tt2872462,movie,Mistress America,Mistress America,0,2015,84,"Comedy,Drama",6.7,29133
tt2872518,movie,The Shack,The Shack,0,2017,132,"Drama,Fantasy",6.3,40404
tt2872718,movie,Nightcrawler,Nightcrawler,0,2014,117,"Crime,Drama,Thriller",7.8,625656
tt2872732,movie,Lucy,Lucy,0,2014,89,"Action,Sci-Fi,Thriller",6.4,548856
tt2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,0,2015,85,"Adventure,Animation,Comedy",7.3,44560
tt2873282,movie,Red Sparrow,Red Sparrow,0,2018,140,"Action,Drama,Thriller",6.6,208362
tt2877108,movie,Soodhu Kavvum,Soodhu Kavvum,0,2013,135,"Comedy,Crime,Thriller",8.3,12196
tt28814949,movie,Taylor Swift: The Eras Tour,Taylor Swift: The Eras Tour,0,2023,169,"Documentary,Music,Musical",8.0,23578
tt2882328,movie,Ugly,Ugly,0,2013,128,"Crime,Drama,Mystery",7.9,24080
tt2883434,movie,Black or White,Black or White,0,2014,121,Drama,6.6,14113
tt2883512,movie,Chef,Chef,0,2014,114,"Adventure,Comedy,Drama",7.3,238996
tt2884018,movie,Macbeth,Macbeth,0,2015,113,"Drama,History,War",6.6,60252
tt2884206,movie,I Origins,I Origins,0,2014,106,"Drama,Mystery,Romance",7.3,136088
tt2885364,movie,Willow Creek,Willow Creek,0,2013,80,"Horror,Mystery,Thriller",5.1,13377
tt2888046,movie,Ip Man 3,Yip Man 3,0,2015,105,"Action,Biography,Crime",7.0,61675
tt2891174,movie,99 Homes,99 Homes,0,2014,112,"Crime,Drama",7.1,39295
tt2900624,movie,All Hallows' Eve,All Hallows' Eve,0,2013,83,"Horror,Thriller",5.2,16645
tt2905772,movie,Thou Gild'st the Even,Sen Aydinlatirsin Geceyi,0,2013,107,"Drama,Fantasy,Romance",7.7,10826
tt2905838,movie,Bang Bang,Bang Bang,0,2014,153,"Action,Adventure,Comedy",5.6,26771
tt2906216,movie,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,0,2023,134,"Action,Adventure,Comedy",7.2,249867
tt2908446,movie,The Divergent Series: Insurgent,Insurgent,0,2015,119,"Action,Adventure,Sci-Fi",6.2,261157
tt2908856,movie,My Old Lady,My Old Lady,0,2014,107,"Comedy,Drama,Romance",6.4,10341
tt2910274,movie,Obvious Child,Obvious Child,0,2014,84,"Comedy,Drama,Romance",6.7,26569
tt2910814,movie,The Signal,The Signal,0,2014,97,"Drama,Mystery,Sci-Fi",6.0,70470
tt2910904,movie,The Dressmaker,The Dressmaker,0,2015,119,"Comedy,Drama,Western",7.0,67567
tt29114029,movie,The Tearsmith,Fabbricante di lacrime,0,2024,103,"Drama,Fantasy,Romance",5.2,10989
tt2911666,movie,John Wick,John Wick,0,2014,101,"Action,Crime,Thriller",7.4,765082
tt2911668,movie,Beyond the Reach,Beyond the Reach,0,2014,91,"Action,Adventure,Thriller",5.6,11304
tt2917388,movie,Kidnapping Mr. Heineken,Kidnapping Mr. Heineken,0,2015,95,"Action,Crime,Drama",6.1,21969
tt2918436,movie,The Lazarus Effect,The Lazarus Effect,0,2015,83,"Horror,Mystery,Sci-Fi",5.2,47063
tt2920540,movie,"20,000 Days on Earth","20,000 Days on Earth",0,2014,97,"Documentary,Drama,Music",7.4,12105
tt2920808,movie,God's Pocket,God's Pocket,0,2014,88,"Crime,Drama",6.1,12733
tt2923316,movie,American Heist,American Heist,0,2014,94,"Action,Crime,Drama",5.0,17812
tt2926068,movie,Manam,Manam,0,2014,163,"Comedy,Drama,Fantasy",7.9,12251
tt29268110,movie,Smile 2,Smile 2,0,2024,127,"Horror,Mystery,Thriller",6.8,75977
tt2932536,movie,47 Meters Down,47 Meters Down,0,2017,89,"Horror,Mystery,Thriller",5.6,62531
tt29330913,movie,Vicky Vidya Ka Woh Wala Video,Vicky Vidya Ka Woh Wala Video,0,2024,152,Comedy,5.2,10399
tt2933474,movie,Superfast!,Superfast!,0,2015,99,"Action,Comedy,Crime",4.2,11202
tt2933544,movie,5 Flights Up,5 Flights Up,0,2014,88,"Comedy,Drama",6.2,11381
tt2935476,movie,Far from the Madding Crowd,Far from the Madding Crowd,0,2015,119,"Drama,Romance",7.1,55022
tt2935510,movie,Ad Astra,Ad Astra,0,2019,123,"Adventure,Drama,Mystery",6.5,266844
tt2935564,movie,The Connection,La French,0,2014,135,"Action,Crime,Thriller",7.1,12615
